% 1. Title: Redshift Predictor for Swift GRBs
% 
% 2. Sources:
%     (a) Creator: Adam N. Morgan
%     (b) Data From: GCN Notices (http://gcn.gsfc.nasa.gov/),
%                    http://astro.berkeley.edu/~nat/Swift/
%                    http://swift.gsfc.nasa.gov/docs/swift/archive/grb_table.html/
%     (c) Date: Thu Apr 28 15:25:25 2011
% 
% 3. This file was created automatically. 
%    CHECK THE ATTRIBUTES before running Weka. 
% 
@RELATION swift_redshift

% !CHECK ME:
@ATTRIBUTE Z NUMERIC
@ATTRIBUTE PROB_Z_GT_4 NUMERIC
@ATTRIBUTE triggerid_str {yes, no}

@DATA
2.42660e+00,7.03095e-02,305288,0
3.83000e-01,3.86268e-02,299787,0
6.17000e-01,1.89871e-01,282066,0
2.19800e+00,6.02667e-02,156467,0
1.23000e+00,1.39003e-01,316204,0
1.26100e+00,3.09487e-02,232683,0
2.37400e+00,1.97561e-01,323898,0
2.69200e+00,1.51807e-01,295670,0
3.30000e+00,1.10285e-01,232339,0
7.03000e-01,1.43441e-01,228006,0
2.69000e+00,8.54879e-02,313087,0
6.29000e+00,1.48584e-01,153514,0
3.35000e+00,1.55611e-01,154112,0
1.10000e+00,1.72518e-02,309111,0
2.43300e+00,9.53979e-02,309096,0
6.06000e-01,1.23453e-02,130088,0
4.42800e-01,5.25430e-02,209755,0
1.54500e+00,2.01623e-02,312047,0
7.83000e-01,2.90466e-01,179968,0
4.04500e+00,1.16370e-01,180455,0
9.47000e-01,3.41254e-02,293795,0
3.22100e+00,1.81242e-01,211957,0
2.61470e+00,8.93744e-02,151207,0
5.60000e+00,1.24197e-01,231362,0
3.20000e+00,2.98625e-02,231231,0
2.34600e+00,8.45535e-02,163136,0
8.00000e-02,1.33826e-01,163170,0
4.34900e+00,1.34745e-01,301981,0
1.55000e+00,1.23815e-01,163438,0
9.70000e-01,1.99427e-01,276205,0
1.60500e+00,8.06349e-02,292934,0
4.90000e-01,4.87404e-03,377179,0
1.24000e+00,1.07049e-01,370791,0
1.29000e+00,1.30951e-01,103780,0
3.08200e+00,1.72010e-01,213823,0
1.03000e+00,1.61621e-02,309010,0
2.45000e+00,1.59326e-01,286809,0
9.71000e-01,9.34695e-03,373172,0
3.24000e+00,1.47537e-01,111622,0
2.17000e+00,8.05385e-02,287364,0
4.66700e+00,1.42291e-01,412982,0
2.82100e+00,2.63409e-02,131560,0
5.91500e-01,1.73641e-01,106709,0
9.37000e-01,5.78667e-02,229185,0
2.68000e+00,1.16809e-01,213486,0
3.78000e+00,1.34062e-01,213630,0
3.37500e+00,2.13445e-01,346386,0
8.36000e-01,1.28738e-01,271019,0
3.35500e+00,1.18595e-01,252593,0
3.62600e+00,1.15814e-01,285654,0
2.64100e+00,1.53451e-01,302888,0
1.14000e+00,2.04159e-01,297114,0
1.94900e+00,9.27309e-02,111063,0
1.75500e+00,4.16163e-02,420398,0
1.44000e+00,6.29064e-02,111529,0
1.41600e+00,2.58199e-01,313116,0
1.63980e+00,2.89854e-02,313299,0
3.03600e+00,2.82951e-02,313417,0
5.40000e-01,2.61202e-02,355083,0
3.03800e+00,2.85280e-01,332851,0
2.35200e+00,2.08746e-01,255445,0
4.90000e+00,3.08321e-01,209352,0
2.71000e+00,8.72283e-02,358422,0
8.20000e-01,2.02600e-02,278854,0
3.84790e+00,2.18448e-01,332931,0
2.31000e+00,1.01626e-01,278693,0
3.91000e+00,1.75267e-01,180977,0
3.44000e+00,7.19493e-02,238174,0
3.31000e-02,2.71464e-01,191157,0
6.96000e-01,2.16866e-01,359951,0
2.51200e+00,8.96585e-02,335105,0
8.30000e-01,5.92313e-02,151905,0
1.16500e+00,1.63681e-01,259714,0
8.10000e+00,1.36544e-01,350184,0
1.60800e+00,1.26235e-01,349510,0
2.04000e+00,1.41616e-01,282003,0
2.75200e+00,9.92083e-02,374210,0
1.09200e+00,1.32201e-01,373674,0
5.40000e-01,1.74465e-01,221755,0
1.71000e+00,1.03873e-01,373458,0
2.90000e+00,5.02642e-02,113120,0
5.30000e+00,2.13529e-01,150314,0
9.37000e-01,1.69694e-02,306757,0
1.95000e+00,9.71160e-02,306778,0
1.51000e+00,1.25541e-01,208169,0
5.42000e-01,4.88310e-02,425151,0
5.44000e-01,9.01300e-03,350311,0
9.20000e-01,7.59837e-02,284856,0
